(56, 76)
(63, 58)
(82, 120)
(57, 65)
(72, 65)
(50, 25)
(25, 55)
(30, 47)
(52, 18)
(21, 32)
(29, 32)
(53, 25)
(88, 69)
(28, 50)
(29, 82)
(72, 65)
(56, 76)
(19, 62)
(56, 76)
(56, 76)
(28, 44)
(71, 64)
(53, 19)
(56, 76)
(170, 25)
(42, 19)
(72, 56)
(56, 76)
(29, 72)
(52, 29)
(56, 76)
(72, 65)
(98, 71)
(22, 42)
(19, 45)
(65, 59)
(24, 30)
(53, 71)
(36, 47)
(17, 87)
(56, 76)
(43, 171)
(18, 47)
(56, 76)
(56, 76)
(56, 76)
(20, 31)
(30, 42)
(56, 76)
(44, 66)
(45, 19)
(87, 72)
(99, 54)
(56, 76)
(31, 48)
(71, 63)
(56, 76)
(75, 152)
(94, 69)
(23, 96)
(53, 26)
(56, 76)
(49, 23)
(28, 74)
(24, 71)
(28, 51)
(27, 17)
(27, 59)
(79, 65)
(56, 76)
(38, 49)
(17, 33)
(24, 181)
(56, 76)
(42, 63)
(56, 76)
(95, 72)
(88, 69)
(19, 40)
(49, 68)
(56, 76)
(32, 43)
(25, 55)
(100, 78)
(56, 76)
(55, 17)
(56, 76)
(45, 19)
(38, 22)
(32, 68)
(44, 19)
(56, 76)
(21, 65)
(47, 25)
(21, 64)
(56, 76)
(33, 69)
(60, 25)
(56, 76)
(17, 35)
(56, 76)
(56, 76)
(33, 77)
(99, 54)
(56, 76)
(71, 63)
(28, 28)
(56, 76)
(72, 65)
(54, 28)
(56, 76)
(19, 179)
(91, 67)
(34, 18)
(33, 117)
(27, 61)
(33, 70)
(44, 32)
(56, 76)
(56, 76)
(70, 52)
(42, 18)
(46, 46)
(46, 64)
(56, 76)
(198, 174)
(56, 76)
(56, 76)
(96, 76)
(34, 42)
(37, 29)
(32, 55)
(56, 76)
(56, 76)
(69, 61)
(73, 66)
(56, 76)
(169, 160)
(56, 76)
(70, 63)
(91, 69)
(101, 135)
(58, 71)
(56, 76)
(29, 177)
(92, 67)
(72, 65)
(17, 18)
(144, 21)
(37, 39)
(34, 35)
(23, 28)
(56, 76)
(69, 62)
(56, 76)
(34, 30)
(61, 25)
(26, 51)
(33, 80)
(60, 18)
(56, 76)
(18, 39)
(69, 62)
(53, 19)
(17, 35)
(25, 53)
(56, 76)
(33, 17)
(56, 76)
(17, 33)
(56, 76)
(22, 183)
(100, 68)
(34, 48)
(24, 35)
(27, 25)
(56, 76)
(142, 27)
(56, 76)
(56, 76)
(18, 19)
(70, 53)
(56, 76)
(89, 66)
(90, 72)
(63, 58)
(73, 66)
(51, 66)
(56, 76)
(20, 85)
(56, 76)
(56, 76)
(18, 35)
(91, 73)
(56, 76)
(56, 76)
(56, 76)
(171, 30)
(62, 25)
(17, 35)
(17, 53)
(58, 70)
(25, 57)
(56, 65)
(68, 53)
(56, 76)
(56, 76)
(56, 76)
(25, 17)
(34, 49)
(56, 76)
(40, 41)
(56, 76)
(103, 73)
(50, 43)
(67, 60)
(23, 20)
(90, 63)
(69, 62)
(49, 19)
(56, 76)
(103, 70)
(36, 18)
(126, 135)
(56, 76)
(96, 164)
(56, 76)
(56, 76)
(37, 172)
(30, 76)
(17, 177)
(18, 34)
(56, 76)
(20, 19)
(56, 76)
(41, 19)
(25, 48)
(105, 80)
(22, 59)
(70, 63)
(40, 107)
(69, 62)
(70, 63)
(56, 76)
(117, 51)
(52, 43)
(56, 76)
(91, 63)
(57, 68)
(25, 17)
(49, 19)
(69, 62)
(140, 170)
(29, 71)
(26, 60)
(70, 61)
(29, 49)
(66, 60)
(19, 30)
(56, 76)
(30, 27)
(20, 42)
(56, 76)
(35, 34)
(52, 64)
(77, 59)
(106, 132)
(22, 44)
(49, 53)
(30, 47)
(28, 18)
(31, 91)
(39, 21)
(17, 60)
(19, 166)
(38, 32)
(56, 76)
(56, 76)
(33, 90)
(56, 76)
(19, 46)
(56, 76)
(40, 183)
(18, 54)
(90, 73)
(40, 65)
(18, 17)
(72, 66)
(56, 76)
(37, 45)
(17, 85)
(20, 42)
(28, 77)
(56, 76)
(17, 20)
(22, 93)
(71, 63)
(89, 69)
(31, 29)
(56, 76)
(70, 63)
(56, 76)
(85, 71)
(56, 76)
(64, 58)
(20, 66)
(56, 76)
(56, 76)
(69, 62)
(56, 76)
(32, 74)
(56, 76)
(74, 59)
(19, 74)
(72, 65)
(17, 94)
(56, 76)
(50, 34)
(56, 76)
(53, 61)
(47, 143)
(50, 181)
(58, 29)
(70, 63)
(23, 56)
(56, 76)
(62, 66)
(56, 76)
(57, 29)
(58, 71)
(23, 41)
(56, 76)
(56, 76)
(75, 153)
(48, 55)
(56, 76)
(56, 67)
(59, 17)
(51, 71)
(56, 76)
(56, 76)
(52, 64)
(17, 74)
(89, 64)
(50, 19)
(25, 174)
(25, 71)
(73, 182)
(56, 76)
(17, 26)
(56, 76)
(59, 65)
(32, 56)
(56, 76)
(72, 65)
(41, 29)
(26, 22)
(18, 64)
(34, 41)
(44, 31)
(56, 76)
(92, 64)
(105, 79)
(20, 55)
(103, 72)
(74, 58)
(35, 22)
(20, 22)
(70, 63)
(57, 69)
(51, 19)
(18, 78)
(24, 54)
(98, 57)
(68, 61)
(24, 74)
(56, 76)
(56, 76)
(42, 38)
(64, 19)
(70, 63)
(56, 76)
(24, 86)
(151, 173)
(56, 76)
(72, 64)
(34, 38)
(65, 59)
(26, 25)
(56, 76)
(56, 76)
(26, 81)
(56, 76)
(119, 56)
(17, 139)
(33, 111)
(96, 74)
(69, 62)
(40, 51)
(77, 131)
(148, 23)
(82, 69)
(53, 41)
(19, 65)
(56, 76)
(56, 76)
(89, 71)
(56, 76)
(49, 24)
(36, 178)
(28, 121)
(56, 76)
(56, 76)
(26, 100)
(46, 28)
(70, 55)
(56, 76)
(72, 65)
(23, 24)
(33, 67)
(156, 25)
(34, 48)
(73, 66)
(56, 76)
(72, 66)
(30, 29)
(56, 76)
(56, 76)
(70, 62)
(17, 31)
(56, 76)
(65, 59)
(57, 72)
(56, 76)
(114, 45)
(138, 144)
(56, 76)
(176, 17)
(89, 68)
(100, 124)
(32, 72)
(27, 170)
(91, 66)
(91, 62)
(25, 18)
(56, 76)
(51, 49)
(53, 68)
(53, 68)
(22, 59)
(107, 141)
(34, 20)
(101, 78)
(64, 58)
(72, 66)
(33, 89)
(71, 64)
(56, 76)
(17, 72)
(56, 76)
(49, 69)
(28, 182)
(51, 71)
(61, 111)
(55, 18)
(69, 17)
(52, 71)
(55, 107)
(29, 46)
(66, 59)
(56, 22)
(71, 63)
(51, 26)
(56, 76)
(20, 67)
(29, 50)
(19, 23)
(56, 76)
(56, 76)
(21, 60)
(18, 42)
(22, 64)
(56, 76)
(56, 76)
(39, 64)
(22, 87)
(28, 66)
(32, 86)
(26, 27)
(40, 182)
(56, 76)
(38, 24)
(56, 76)
(56, 76)
(22, 23)
(105, 175)
(43, 117)
(51, 64)
(41, 31)
(72, 65)
(44, 17)
(92, 66)
(35, 18)
(18, 109)
(17, 124)
(56, 76)
(56, 76)
(18, 39)
(64, 59)
(67, 183)
(36, 31)
(56, 76)
(63, 24)
(72, 65)
(88, 66)
(45, 19)
(18, 18)
(58, 17)
(64, 59)
(40, 41)
(21, 92)
(41, 59)
(56, 76)
(141, 26)
(90, 73)
(54, 17)
(71, 63)
(49, 49)
(28, 42)
(91, 62)
(20, 45)
(56, 76)
(48, 19)
(56, 76)
(49, 64)
(24, 62)
(65, 59)
(28, 25)
(56, 76)
(34, 35)
(56, 76)
(37, 22)
(44, 19)
(56, 76)
(103, 73)
(65, 59)
(60, 17)
(49, 17)
(40, 172)
(56, 76)
(56, 76)
(70, 17)
(38, 22)
(19, 17)
(17, 25)
(171, 26)
(39, 19)
(134, 142)
(58, 117)
(166, 157)
(17, 78)
(68, 61)
(56, 76)
(19, 94)
(47, 54)
(67, 60)
(22, 56)
(115, 50)
(56, 76)
(44, 149)
(94, 130)
(160, 37)
(19, 67)
(23, 17)
(68, 170)
(44, 117)
(51, 57)
(128, 42)
(56, 76)
(20, 25)
(172, 181)
(72, 65)
(56, 76)
(89, 71)
(56, 76)
(17, 35)
(24, 65)
(47, 19)
(28, 37)
(27, 127)
(17, 63)
(56, 76)
(34, 39)
(68, 61)
(23, 37)
(45, 33)
(56, 76)
(67, 60)
(71, 63)
(56, 76)
(56, 76)
(18, 66)
(56, 76)
(32, 22)
(53, 39)
(119, 55)
(62, 17)
(42, 24)
(96, 59)
(18, 82)
(56, 76)
(66, 59)
(56, 76)
(41, 17)
(25, 30)
(56, 76)
(82, 64)
(56, 76)
(67, 60)
(80, 128)
(33, 23)
(23, 64)
(25, 40)
(35, 18)
(37, 172)
(85, 70)
(29, 25)
(63, 58)
(50, 32)
(56, 76)
(56, 76)
(42, 62)
(56, 76)
(47, 29)
(38, 41)
(56, 76)
(69, 61)
(21, 104)
(56, 76)
(33, 66)
(25, 44)
(34, 55)
(60, 17)
(28, 77)
(34, 26)
(150, 23)
(38, 23)
(26, 26)
(56, 76)
(66, 59)
(23, 23)
(28, 52)
(56, 76)
(130, 145)
(27, 34)
(28, 50)
(110, 159)
(42, 64)
(103, 156)
(36, 39)
(56, 76)
(80, 61)
(47, 19)
(34, 45)
(21, 84)
(56, 76)
(56, 76)
(19, 33)
(199, 166)
(89, 68)
(17, 40)
(65, 59)
(46, 19)
(64, 59)
(56, 76)
(54, 109)
(56, 76)
(36, 49)
(56, 76)
(28, 17)
(67, 60)
(149, 61)
(24, 103)
(56, 76)
(98, 74)
(29, 25)
(56, 76)
(67, 60)
(56, 119)
(56, 76)
(102, 65)
(73, 66)
(72, 65)
(56, 76)
(56, 76)
(56, 76)
(91, 68)
(49, 24)
(56, 76)
(25, 53)
(45, 21)
(56, 76)
(42, 46)
(56, 76)
(73, 66)
(41, 23)
(91, 71)
(28, 75)
(69, 62)
(30, 48)
(37, 65)
(20, 31)
(20, 31)
(43, 28)
(63, 58)
(24, 56)
(47, 54)
(18, 19)
(37, 27)
(56, 76)
(56, 76)
(41, 175)
(20, 50)
(96, 76)
(56, 76)
(56, 76)
(53, 56)
(132, 43)
(51, 43)
(21, 93)
(37, 55)
(18, 148)
(56, 76)
(56, 76)
(111, 174)
(30, 167)
(22, 154)
(17, 70)
(56, 76)
(56, 76)
(67, 60)
(56, 76)
(113, 47)
(56, 76)
(31, 33)
(56, 76)
(73, 66)
(33, 37)
(33, 86)
(57, 20)
(40, 66)
(21, 42)
(24, 55)
(21, 17)
(34, 22)
(71, 64)
(47, 43)
(28, 70)
(45, 43)
(56, 76)
(21, 169)
(28, 97)
(56, 76)
(56, 76)
(72, 66)
(56, 76)
(64, 18)
(56, 76)
(56, 76)
(32, 24)
(41, 56)
(56, 76)
(53, 69)
(56, 76)
(56, 76)
(72, 65)
(35, 138)
(67, 17)
(56, 76)
(91, 66)
(103, 74)
(21, 25)
(22, 53)
(56, 76)
(56, 76)
(26, 50)
(59, 28)
(50, 17)
(63, 63)
(56, 76)
(102, 51)
(56, 76)
(65, 59)
(107, 136)
(91, 64)
(66, 60)
(103, 73)
(18, 34)
(100, 78)
(73, 66)
(56, 76)
(56, 76)
(146, 39)
(71, 64)
(46, 57)
(62, 23)
(21, 145)
(19, 40)
(56, 76)
(31, 48)
(56, 76)
(94, 62)
(29, 121)
(62, 18)
(64, 17)
(56, 76)
(47, 19)
(56, 76)
(44, 64)
(65, 59)
(41, 60)
(63, 58)
(91, 63)
(56, 76)
(66, 60)
(56, 76)
(70, 62)
(18, 49)
(48, 23)
(20, 30)
(47, 58)
(67, 60)
(97, 75)
(29, 66)
(65, 64)
(31, 38)
(56, 76)
(45, 60)
(56, 76)
(31, 18)
(29, 117)
(65, 64)
(101, 78)
(56, 76)
(73, 66)
(41, 23)
(56, 76)
(40, 20)
(30, 69)
(23, 179)
(40, 20)
(29, 104)
(56, 76)
(56, 76)
(17, 102)
(17, 37)
(56, 76)
(37, 178)
(92, 67)
(127, 141)
(56, 76)
(56, 76)
(20, 29)
(56, 76)
(43, 109)
(56, 76)
(17, 59)
(24, 76)
(52, 67)
(47, 67)
(56, 23)
(66, 17)
(92, 69)
(37, 21)
(17, 75)
(23, 56)
(31, 44)
(35, 26)
(56, 76)
(56, 76)
(68, 61)
(99, 66)
(56, 66)
(66, 56)
(86, 72)
(61, 22)
(106, 145)
(64, 59)
(53, 115)
(28, 59)
(43, 30)
(66, 60)
(29, 95)
(23, 148)
(45, 102)
(20, 59)
(27, 41)
(61, 22)
(64, 62)
(56, 76)
(56, 76)
(18, 92)
(54, 17)
(68, 18)
(36, 36)
(27, 68)
(114, 150)
(63, 58)
(56, 76)
(56, 76)
(102, 78)
(56, 76)
(56, 76)
(19, 31)
(56, 76)
(56, 76)
(88, 69)
(92, 66)
(27, 58)
(98, 65)
(23, 61)
(39, 65)
(61, 68)
(56, 76)
(23, 170)
(68, 61)
(45, 63)
(56, 76)
(32, 64)
(32, 18)
(92, 71)
(56, 76)
(58, 67)
(71, 66)
(56, 76)
(17, 41)
(18, 27)
(53, 30)
(168, 29)
(56, 76)
(56, 76)
(53, 66)
(67, 60)
(56, 76)
(112, 131)
(56, 76)
(42, 26)
(56, 76)
(53, 56)
(56, 76)
(56, 76)
(112, 43)
(56, 76)
(91, 63)
(56, 76)
(113, 41)
(57, 20)
(21, 38)
(43, 50)
(56, 76)
(45, 19)
(56, 76)
(105, 80)
(17, 181)
(32, 21)
(35, 58)
(56, 76)
(45, 131)
(17, 53)
(37, 46)
(65, 64)
(63, 58)
(56, 76)
(70, 17)
(150, 18)
(56, 76)
(47, 53)
(56, 76)
(60, 26)
(56, 76)
(22, 67)
(27, 74)
(56, 76)
(26, 52)
(17, 44)
(67, 183)
(22, 170)
(56, 76)
(27, 82)
(66, 154)
(148, 35)
(22, 21)
(53, 55)
(52, 38)
(56, 76)
(36, 98)
(24, 27)
(57, 23)
(19, 94)
(56, 76)
(56, 76)
(71, 57)
(139, 22)
(56, 76)
(56, 76)
(40, 142)
(56, 76)
(56, 76)
(70, 63)
(17, 84)
(17, 40)
(38, 22)
(56, 76)
(17, 34)
(38, 58)
(39, 29)
(53, 57)
(103, 52)
(41, 57)
(56, 76)
(56, 76)
(29, 48)
(47, 19)
(47, 148)
(60, 63)
(76, 65)
(88, 69)
(17, 85)
(23, 46)
(34, 19)
(40, 23)
(56, 76)
(23, 56)
(56, 76)
(72, 65)
(56, 76)
(55, 67)
(51, 59)
(116, 147)
(19, 32)
(91, 180)
(146, 152)
(18, 65)
(63, 59)
(27, 79)
(17, 82)
(56, 76)
(66, 60)
(151, 24)
(57, 23)
(63, 22)
(22, 61)
(110, 180)
(29, 95)
(18, 117)
(63, 172)
(30, 45)
(19, 65)
(20, 89)
(49, 179)
(33, 21)
(56, 76)
(26, 63)
(155, 39)
(50, 20)
(38, 123)
(88, 73)
(28, 50)
(69, 62)
(193, 177)
(56, 76)
(103, 78)
(56, 76)
(62, 118)
(28, 54)
(18, 23)
(88, 68)
(34, 98)
(51, 111)
(46, 67)
(31, 29)
(42, 18)
(42, 49)
(32, 32)
(67, 64)
(45, 64)
(73, 66)
(88, 69)
(21, 18)
(56, 76)
(55, 20)
(56, 76)
(26, 25)
(56, 76)
(46, 19)
(26, 52)
(56, 76)
(28, 34)
(56, 76)
(59, 67)
(18, 148)
(53, 20)
(47, 107)
(89, 69)
(151, 19)
(94, 75)
(65, 59)
(56, 76)
(30, 33)
(100, 57)
(51, 18)
(96, 76)
(67, 55)
(56, 76)
(51, 57)
(43, 27)
(35, 39)
(31, 24)
(55, 19)
(21, 41)
(25, 113)
(71, 114)
(27, 26)
(22, 61)
(39, 38)
(48, 39)
(56, 76)
(30, 66)
(27, 77)
(29, 17)
(36, 57)
(48, 18)
(163, 22)
(17, 36)
(80, 133)
(98, 123)
(50, 25)
(51, 57)
(56, 76)
(19, 115)
(73, 66)
(68, 61)
(40, 54)
(32, 97)
(49, 183)
(56, 76)
(54, 18)
(32, 81)
(53, 58)
(56, 76)
(52, 27)
(56, 76)
(33, 63)
(102, 54)
(53, 65)
(50, 168)
(19, 117)
(49, 35)
(20, 47)
(28, 183)
(31, 125)
(148, 56)
(18, 109)
(53, 62)
(31, 24)
(143, 54)
(53, 57)
(37, 43)
(88, 71)
(102, 139)
(103, 59)
(26, 40)
(56, 76)
(19, 158)
(60, 18)
(29, 81)
(29, 85)
(46, 170)
(92, 71)
(45, 19)
(56, 76)
(19, 54)
(18, 117)
(52, 54)
(70, 54)
(72, 66)
(73, 66)
(21, 66)
(49, 57)
(20, 167)
(72, 66)
(30, 25)
(17, 31)
(17, 94)
(67, 60)
(27, 50)
(49, 22)
(42, 18)
(17, 66)
(43, 175)
(58, 63)
(73, 66)
(56, 76)
(23, 40)
(25, 81)
(53, 66)
(27, 29)
(31, 76)
(19, 144)
(56, 76)
(90, 66)
(48, 22)
(56, 76)
(26, 47)
(103, 58)
(68, 19)
(18, 69)
(130, 162)
(103, 76)
(97, 65)
(56, 76)
(47, 19)
(57, 22)
(68, 61)
(39, 18)
(69, 56)
(29, 77)
(89, 67)
(56, 76)
(34, 22)
(56, 76)
(49, 21)
(27, 26)
(63, 58)
(22, 136)
(17, 133)
(104, 78)
(19, 111)
(56, 76)
(42, 177)
(56, 76)
(62, 17)
(44, 61)
(56, 76)
(17, 76)
(69, 62)
(70, 63)
(56, 76)
(59, 19)
(43, 67)
(89, 165)
(40, 52)
(56, 76)
(98, 62)
(56, 76)
(46, 50)
(56, 76)
(43, 57)
(72, 65)
(44, 19)
(56, 76)
(56, 76)
(119, 45)
(24, 28)
(17, 138)
(56, 76)
(56, 76)
(21, 116)
(21, 66)
(31, 56)
(65, 59)
(56, 76)
(56, 166)
(53, 59)
(26, 17)
(38, 137)
(91, 67)
(55, 29)
(54, 108)
(53, 71)
(56, 76)
(73, 66)
(36, 40)
(98, 73)
(56, 76)
(100, 76)
(51, 54)
(56, 76)
(91, 65)
(32, 96)
(75, 57)
(104, 128)
(71, 63)
(17, 85)
(32, 91)
(84, 71)
(36, 177)
(44, 106)
(68, 61)
(40, 35)
(120, 146)
(53, 22)
(69, 60)
(29, 43)
(137, 149)
(86, 70)
(22, 169)
(71, 59)
(26, 122)
(56, 76)
(29, 114)
(56, 76)
(46, 179)
(47, 37)
(31, 68)
(72, 66)
(56, 76)
(147, 183)
(44, 28)
(17, 40)
(115, 174)
(97, 76)
(26, 20)
(52, 170)
(62, 118)
(30, 84)
(64, 59)
(103, 79)
(37, 42)
(56, 76)
(137, 43)
(180, 157)
(50, 22)
(68, 58)
(42, 21)
(19, 33)
(100, 68)
(32, 81)
(18, 142)
(46, 119)
(157, 178)
(56, 76)
(56, 76)
(33, 71)
(50, 54)
(56, 76)
(21, 19)
(56, 76)
(28, 77)
(18, 35)
(50, 20)
(92, 170)
(51, 35)
(17, 37)
(56, 76)
(58, 160)
(35, 34)
(53, 60)
(56, 76)
(56, 76)
(29, 140)
(56, 76)
(102, 71)
(56, 76)
(140, 141)
(25, 80)
(60, 26)
(18, 29)
(56, 76)
(168, 30)
(104, 125)
(24, 56)
(56, 76)
(22, 38)
(33, 27)
(56, 76)
(54, 70)
(21, 82)
(35, 51)
(43, 53)
(17, 87)
(57, 18)
(56, 76)
(66, 18)
(89, 64)
(91, 155)
(73, 66)
(62, 17)
(33, 79)
(136, 167)
(49, 53)
(56, 76)
(35, 17)
(25, 118)
(35, 22)
(17, 94)
(56, 76)
(22, 182)
(27, 76)
(56, 76)
(62, 19)
(65, 59)
(98, 75)
(18, 35)
(43, 180)
(38, 22)
(21, 53)
(42, 61)
(62, 59)
(32, 80)
(91, 65)
(19, 92)
(37, 41)
(17, 77)
(87, 72)
(42, 64)
(27, 18)
(67, 61)
(56, 76)
(73, 66)
(30, 49)
(17, 149)
(84, 69)
(27, 32)
(27, 50)
(53, 19)
(78, 119)
(100, 124)
(65, 59)
(73, 66)
(32, 172)
(23, 48)
(33, 77)
(49, 59)
(39, 50)
(56, 76)
(24, 78)
(34, 22)
(26, 74)
(56, 76)
(63, 58)
(33, 25)
(81, 65)
(56, 76)
(67, 60)
(20, 172)
(54, 67)
(23, 21)
(17, 21)
(56, 76)
(67, 60)
(29, 64)
(31, 44)
(63, 62)
(56, 76)
(69, 63)
(151, 26)
(103, 64)
(47, 19)
(56, 76)
(56, 76)
(56, 76)
(56, 76)
(56, 76)
(56, 76)
(40, 20)
(56, 76)
(46, 18)
(73, 66)
(37, 30)
(41, 60)
(49, 67)
(56, 76)
(29, 25)
(148, 161)
(83, 65)
(37, 166)
(68, 61)
(82, 63)
(23, 28)
(21, 98)
(53, 39)
(20, 31)
(24, 55)
(39, 44)
(70, 65)
(56, 76)
(73, 65)
(56, 76)
(20, 19)
(88, 144)
(49, 129)
(53, 65)
(56, 76)
(120, 134)
(56, 76)
(101, 71)
(43, 119)
(90, 69)
(56, 76)
(103, 70)
(51, 26)
(65, 18)
(69, 62)
(56, 76)
(56, 76)
(56, 73)
(17, 29)
(56, 76)
(30, 88)
(88, 67)
(17, 34)
(100, 54)
(31, 91)
(40, 65)
(56, 76)
(56, 76)
(56, 76)
(68, 58)
(22, 17)
(82, 64)
(48, 172)
(56, 76)
(56, 76)
(17, 34)
(56, 76)
(56, 76)
(39, 24)
(23, 64)
(20, 37)
(56, 76)
(72, 66)
(56, 76)
(56, 76)
(93, 134)
(56, 76)
(24, 17)
(30, 76)
(20, 92)
(18, 64)
(73, 59)
(107, 131)
(36, 17)
(17, 124)
(51, 66)
(32, 45)
(21, 84)
(56, 76)
(72, 127)
(22, 56)
(98, 139)
(65, 57)
(71, 64)
(22, 96)
(141, 23)
(19, 36)
(66, 60)
(31, 19)
(28, 34)
(19, 58)
(131, 39)
(212, 173)
(23, 51)
(21, 83)
(90, 66)
(19, 48)
(53, 62)
(29, 24)
(18, 59)
(28, 123)
(171, 167)
(53, 104)
(32, 99)
(49, 23)
(56, 76)
(56, 76)
(21, 36)
(131, 42)
(30, 84)
(99, 54)
(56, 76)
(50, 26)
(34, 46)
(63, 58)
(74, 58)
(66, 116)
(77, 115)
(75, 58)
(46, 113)
(56, 76)
(69, 52)
(56, 76)
(32, 57)
(56, 76)
(56, 76)
(41, 19)
(25, 52)
(30, 46)
(76, 57)
(56, 76)
(56, 76)
(50, 23)
(17, 90)
(174, 82)
(87, 127)
(56, 76)
(56, 76)
(18, 86)
(31, 25)
(26, 59)
(75, 64)
(18, 35)
(56, 76)
(21, 98)
(33, 21)
(31, 31)
(40, 31)
(56, 76)
(18, 156)
(56, 76)
(53, 62)
(71, 64)
(20, 98)
(56, 76)
(27, 51)
(68, 19)
(94, 71)
(84, 65)
(20, 134)
(56, 76)
(56, 76)
(46, 68)
(56, 76)
(72, 65)
(70, 63)
(56, 76)
(42, 53)
(64, 183)
(18, 22)
(30, 38)
(70, 63)
(17, 39)
(72, 59)
(48, 47)
(65, 59)
(56, 76)
(42, 20)
(56, 76)
(195, 106)
(90, 67)
(22, 56)
(69, 62)
(38, 18)
(22, 17)
(83, 70)
(56, 76)
(108, 174)
(33, 46)
(56, 76)
(63, 58)
(31, 43)
(52, 17)
(116, 48)
(30, 28)
(19, 22)
(56, 76)
(73, 63)
(56, 76)
(153, 60)
(24, 56)
(65, 180)
(35, 35)
(63, 58)
(32, 68)
(151, 45)
(64, 65)
(56, 76)
(56, 76)
(46, 104)
(59, 63)
(73, 66)
(35, 45)
(56, 76)
(73, 66)
(56, 76)
(56, 76)
(18, 180)
(56, 76)
(56, 76)
(17, 52)
(56, 76)
(53, 19)
(22, 56)
(32, 72)
(52, 67)
(43, 57)
(91, 62)
(56, 76)
(91, 72)
(43, 177)
(17, 34)
(46, 57)
(43, 46)
(61, 26)
(56, 76)
(70, 63)
(25, 63)
(31, 30)
(103, 79)
(31, 97)
(56, 76)
(56, 76)
(23, 28)
(19, 62)
(56, 76)
(53, 19)
(56, 76)
(56, 76)
(51, 28)
(62, 18)
(28, 50)
(18, 58)
(88, 124)
(46, 21)
(28, 17)
(72, 65)
(64, 58)
(35, 54)
(18, 86)
(47, 58)
(24, 76)
(53, 57)
(30, 108)
(20, 86)
(109, 149)
(111, 42)
(56, 76)
(56, 76)
(29, 54)
(83, 67)
(34, 136)
(26, 27)
(29, 28)
(56, 76)
(25, 55)
(86, 72)
(73, 66)
(38, 47)
(23, 28)
(53, 19)
(40, 65)
(18, 55)
(59, 66)
(56, 76)
(25, 51)
(33, 72)
(19, 73)
(46, 19)
(54, 155)
(71, 63)
(56, 76)
(22, 63)
(27, 17)
(71, 63)
(56, 76)
(56, 76)
(91, 65)
(56, 76)
(52, 21)
(29, 24)
(22, 149)
(81, 66)
(47, 23)
(21, 91)
(56, 76)
(100, 74)
(56, 76)
(56, 76)
(58, 65)
(54, 71)
(56, 76)
(46, 19)
(53, 35)
(56, 76)
(45, 101)
(56, 76)
(17, 73)
(56, 76)
(200, 177)
(66, 59)
(85, 70)
(166, 152)
(129, 178)
(70, 178)
(124, 34)
(66, 61)
(28, 66)
(23, 91)
(56, 76)
(54, 110)
(108, 177)
(53, 47)
(56, 76)
(83, 64)
(19, 71)
(40, 140)
(77, 59)
(56, 76)
(68, 56)
(99, 54)
(23, 22)
(133, 157)
(127, 30)
(73, 61)
(92, 67)
(49, 68)
(70, 63)
(48, 34)
(56, 76)
(48, 43)
(51, 40)
(135, 176)
(56, 76)
(40, 177)
(102, 55)
(56, 108)
(70, 141)
(17, 73)
(26, 27)
(30, 138)
(47, 62)
(18, 20)
(68, 53)
(56, 76)
(45, 105)
(37, 105)
(18, 153)
(145, 178)
