(32, 109)
(56, 76)
(40, 58)
(58, 64)
(24, 53)
(72, 66)
(45, 35)
(26, 73)
(62, 22)
(56, 76)
(145, 153)
(63, 58)
(55, 66)
(34, 183)
(70, 166)
(56, 76)
(65, 59)
(100, 77)
(28, 61)
(35, 22)
(45, 66)
(23, 23)
(64, 17)
(56, 76)
(40, 127)
(25, 53)
(33, 68)
(56, 76)
(122, 51)
(56, 76)
(48, 30)
(32, 67)
(20, 99)
(56, 76)
(56, 76)
(33, 72)
(67, 60)
(83, 66)
(56, 76)
(63, 58)
(52, 28)
(18, 84)
(41, 50)
(17, 29)
(56, 76)
(56, 76)
(100, 63)
(56, 76)
(25, 57)
(32, 35)
(25, 49)
(47, 43)
(63, 58)
(72, 65)
(56, 76)
(89, 67)
(54, 68)
(88, 68)
(34, 17)
(22, 180)
(47, 59)
(56, 76)
(26, 52)
(17, 67)
(54, 72)
(73, 66)
(19, 97)
(45, 29)
(56, 76)
(18, 46)
(61, 20)
(56, 76)
(37, 42)
(56, 76)
(94, 67)
(17, 93)
(90, 63)
(69, 62)
(56, 76)
(22, 55)
(62, 21)
(82, 63)
(64, 58)
(45, 22)
(24, 54)
(26, 21)
(56, 24)
(56, 76)
(18, 37)
(46, 164)
(20, 33)
(56, 76)
(56, 76)
(56, 76)
(56, 76)
(26, 21)
(67, 18)
(19, 27)
(21, 183)
(18, 33)
(152, 58)
(45, 38)
(113, 42)
(32, 91)
(34, 148)
(24, 26)
(56, 76)
(80, 68)
(21, 60)
(41, 17)
(56, 73)
(50, 48)
(43, 180)
(52, 67)
(97, 163)
(56, 76)
(57, 17)
(21, 182)
(28, 65)
(86, 68)
(56, 76)
(29, 165)
(61, 65)
(63, 58)
(82, 171)
(71, 57)
(43, 62)
(56, 76)
(56, 76)
(56, 76)
(56, 76)
(199, 178)
(47, 19)
(21, 79)
(70, 111)
(19, 32)
(31, 68)
(56, 76)
(56, 76)
(104, 79)
(23, 73)
(56, 76)
(95, 124)
(72, 65)
(66, 59)
(92, 70)
(63, 58)
(117, 45)
(91, 62)
(98, 70)
(90, 125)
(56, 76)
(26, 17)
(56, 76)
(47, 21)
(56, 76)
(90, 125)
(56, 76)
(52, 71)
(42, 38)
(63, 58)
(18, 72)
(31, 58)
(194, 179)
(53, 61)
(56, 76)
(48, 25)
(71, 64)
(17, 175)
(63, 18)
(45, 17)
(117, 37)
(49, 116)
(20, 51)
(44, 104)
(101, 70)
(17, 79)
(69, 62)
(35, 51)
(44, 19)
(43, 34)
(23, 17)
(21, 42)
(56, 76)
(17, 51)
(24, 92)
(53, 68)
(101, 70)
(101, 70)
(31, 64)
(66, 20)
(56, 76)
(56, 76)
(69, 18)
(102, 73)
(56, 76)
(56, 76)
(22, 76)
(56, 76)
(50, 20)
(31, 178)
(30, 122)
(19, 84)
(84, 65)
(56, 76)
(24, 60)
(56, 76)
(63, 59)
(68, 61)
(59, 17)
(17, 66)
(56, 25)
(56, 76)
(29, 81)
(42, 48)
(56, 76)
(18, 59)
(56, 76)
(82, 66)
(91, 64)
(70, 63)
(19, 51)
(120, 57)
(56, 76)
(56, 76)
(40, 130)
(19, 31)
(68, 174)
(58, 20)
(24, 28)
(28, 50)
(26, 79)
(18, 138)
(42, 170)
(47, 27)
(96, 132)
(56, 76)
(33, 61)
(41, 21)
(46, 23)
(110, 153)
(102, 51)
(20, 37)
(56, 76)
(56, 76)
(62, 178)
(56, 76)
(46, 29)
(48, 20)
(66, 59)
(17, 158)
(68, 61)
(31, 115)
(56, 76)
(20, 26)
(54, 25)
(23, 57)
(50, 53)
(69, 62)
(56, 76)
(17, 62)
(40, 36)
(47, 19)
(23, 28)
(24, 56)
(63, 20)
(73, 66)
(66, 63)
(56, 76)
(24, 28)
(17, 18)
(117, 167)
(40, 61)
(99, 68)
(17, 36)
(91, 66)
(27, 61)
(56, 76)
(48, 22)
(56, 76)
(49, 38)
(56, 76)
(69, 62)
(21, 17)
(17, 55)
(99, 60)
(51, 27)
(42, 46)
(69, 58)
(24, 23)
(98, 61)
(48, 41)
(71, 58)
(26, 37)
(34, 24)
(56, 76)
(134, 162)
(39, 62)
(26, 52)
(21, 42)
(25, 26)
(27, 50)
(56, 76)
(56, 76)
(20, 126)
(73, 64)
(56, 76)
(91, 65)
(53, 71)
(27, 50)
(59, 21)
(51, 61)
(29, 70)
(22, 137)
(56, 76)
(19, 153)
(20, 31)
(56, 76)
(30, 39)
(17, 82)
(44, 27)
(70, 63)
(29, 49)
(54, 20)
(27, 172)
(35, 22)
(56, 76)
(56, 76)
(56, 76)
(29, 47)
(56, 76)
(56, 76)
(20, 58)
(56, 76)
(42, 45)
(90, 64)
(49, 68)
(62, 63)
(22, 28)
(39, 176)
(35, 22)
(72, 55)
(19, 77)
(31, 32)
(33, 51)
(56, 76)
(52, 67)
(32, 22)
(56, 76)
(56, 76)
(53, 32)
(56, 76)
(24, 54)
(18, 35)
(63, 168)
(156, 152)
(51, 41)
(34, 54)
(51, 21)
(110, 43)
(32, 73)
(48, 59)
(76, 59)
(21, 67)
(40, 113)
(84, 151)
(56, 76)
(38, 32)
(56, 76)
(56, 76)
(53, 71)
(56, 76)
(86, 120)
(22, 52)
(36, 64)
(56, 76)
(56, 76)
(22, 18)
(113, 132)
(56, 76)
(41, 51)
(22, 130)
(30, 62)
(19, 115)
(100, 62)
(56, 76)
(56, 76)
(56, 76)
(82, 64)
(56, 69)
(56, 76)
(56, 76)
(115, 135)
(48, 26)
(95, 68)
(18, 90)
(25, 53)
(56, 76)
(87, 72)
(65, 21)
(70, 63)
(56, 76)
(44, 20)
(20, 17)
(64, 17)
(20, 56)
(64, 59)
(21, 55)
(67, 60)
(56, 76)
(56, 76)
(61, 66)
(17, 40)
(56, 76)
(56, 76)
(40, 51)
(56, 76)
(56, 76)
(33, 59)
(17, 17)
(56, 76)
(56, 76)
(27, 53)
(56, 76)
(50, 58)
(56, 76)
(72, 65)
(56, 76)
(28, 50)
(56, 76)
(55, 170)
(24, 87)
(28, 148)
(44, 62)
(22, 33)
(48, 164)
(49, 26)
(56, 76)
(50, 58)
(25, 67)
(56, 76)
(54, 153)
(56, 28)
(52, 55)
(65, 59)
(96, 57)
(17, 20)
(37, 54)
(144, 144)
(30, 25)
(78, 62)
(63, 58)
(56, 76)
(28, 32)
(18, 25)
(36, 131)
(47, 20)
(17, 75)
(18, 87)
(39, 56)
(56, 76)
(56, 76)
(30, 37)
(33, 62)
(53, 59)
(56, 76)
(56, 76)
(99, 169)
(47, 65)
(104, 77)
(35, 22)
(56, 76)
(40, 41)
(19, 53)
(70, 17)
(23, 34)
(104, 134)
(73, 66)
(56, 76)
(31, 68)
(29, 75)
(56, 76)
(32, 68)
(56, 76)
(53, 24)
(63, 58)
(43, 53)
(17, 53)
(21, 19)
(90, 64)
(56, 76)
(24, 19)
(24, 160)
(71, 63)
(18, 63)
(21, 82)
(19, 37)
(63, 58)
(18, 32)
(100, 74)
(18, 95)
(56, 76)
(64, 18)
(91, 68)
(90, 65)
(17, 37)
(56, 76)
(33, 46)
(27, 18)
(34, 160)
(45, 19)
(70, 60)
(225, 182)
(71, 64)
(56, 76)
(20, 150)
(56, 76)
(46, 49)
(56, 76)
(56, 76)
(56, 76)
(18, 36)
(18, 76)
(36, 38)
(56, 76)
(23, 33)
(64, 22)
(26, 52)
(56, 76)
(41, 58)
(52, 71)
(48, 30)
(56, 76)
(32, 61)
(41, 18)
(85, 67)
(119, 58)
(19, 130)
(23, 66)
(73, 66)
(56, 76)
(38, 22)
(19, 103)
(23, 34)
(42, 19)
(56, 76)
(56, 76)
(17, 45)
(49, 65)
(74, 56)
(56, 76)
(71, 64)
(20, 153)
(30, 68)
(17, 70)
(20, 39)
(22, 176)
(56, 167)
(101, 72)
(26, 52)
(17, 34)
(20, 61)
(72, 65)
(66, 60)
(30, 52)
(24, 137)
(17, 88)
(56, 76)
(56, 76)
(73, 66)
(38, 24)
(27, 126)
(18, 128)
(22, 29)
(71, 60)
(56, 76)
(24, 54)
(45, 27)
(45, 36)
(29, 17)
(81, 179)
(56, 76)
(56, 76)
(32, 74)
(21, 43)
(53, 18)
(98, 76)
(20, 31)
(56, 76)
(33, 81)
(69, 177)
(17, 168)
(109, 154)
(43, 25)
(56, 76)
(56, 76)
(41, 173)
(84, 70)
(17, 180)
(20, 159)
(71, 64)
(18, 49)
(56, 76)
(79, 64)
(44, 40)
(56, 76)
(56, 76)
(56, 76)
(22, 48)
(56, 76)
(31, 116)
(97, 60)
(21, 105)
(71, 61)
(56, 76)
(37, 20)
(64, 58)
(44, 19)
(73, 66)
(102, 72)
(63, 58)
(30, 68)
(25, 27)
(23, 28)
(51, 54)
(56, 76)
(17, 67)
(23, 28)
(73, 66)
(56, 76)
(56, 76)
(56, 76)
(69, 55)
(56, 76)
(47, 22)
(56, 76)
(43, 67)
(70, 63)
(18, 108)
(53, 68)
(35, 99)
(27, 69)
(43, 48)
(32, 23)
(20, 24)
(33, 70)
(63, 58)
(17, 123)
(56, 76)
(37, 34)
(56, 76)
(126, 31)
(94, 173)
(25, 23)
(49, 183)
(88, 65)
(67, 55)
(43, 46)
(72, 61)
(64, 58)
(21, 37)
(26, 29)
(56, 76)
(31, 56)
(56, 76)
(26, 72)
(56, 76)
(18, 23)
(48, 21)
(101, 69)
(56, 76)
(26, 46)
(29, 56)
(30, 25)
(67, 60)
(41, 33)
(56, 76)
(18, 68)
(27, 61)
(40, 37)
(90, 67)
(23, 25)
(53, 49)
(63, 58)
(19, 88)
(18, 55)
(56, 76)
(95, 133)
(56, 23)
(56, 76)
(56, 76)
(99, 54)
(51, 135)
(50, 36)
(100, 73)
(58, 22)
(28, 46)
(50, 38)
(26, 65)
(73, 115)
(91, 64)
(65, 59)
(72, 66)
(53, 19)
(56, 76)
(56, 76)
(56, 76)
(26, 70)
(72, 55)
(21, 36)
(56, 76)
(72, 65)
(38, 38)
(56, 76)
(72, 64)
(56, 76)
(20, 109)
(38, 22)
(71, 54)
(48, 34)
(17, 146)
(51, 60)
(137, 167)
(64, 58)
(68, 17)
(103, 77)
(63, 58)
(44, 19)
(69, 61)
(28, 25)
(56, 76)
(73, 66)
(17, 67)
(91, 63)
(69, 60)
(56, 76)
(27, 25)
(56, 76)
(56, 76)
(56, 76)
(72, 65)
(56, 76)
(71, 63)
(27, 45)
(47, 49)
(73, 66)
(196, 179)
(22, 88)
(31, 30)
(45, 28)
(17, 74)
(29, 75)
(41, 19)
(68, 61)
(56, 76)
(63, 58)
(56, 76)
(21, 29)
(56, 76)
(56, 76)
(56, 76)
(56, 76)
(56, 76)
(65, 63)
(144, 149)
(27, 21)
(56, 76)
(22, 173)
(27, 68)
(49, 22)
(72, 57)
(27, 74)
(61, 60)
(27, 69)
(50, 38)
(56, 76)
(40, 32)
(18, 27)
(56, 76)
(72, 66)
(56, 76)
(172, 158)
(55, 67)
(69, 62)
(56, 76)
(136, 169)
(86, 71)
(21, 55)
(72, 65)
(17, 35)
(91, 69)
(32, 183)
(68, 17)
(68, 54)
(29, 85)
(45, 22)
(70, 62)
(47, 22)
(55, 19)
(56, 76)
(47, 38)
(121, 58)
(25, 53)
(17, 28)
(29, 29)
(21, 63)
(100, 78)
(41, 64)
(54, 24)
(91, 62)
(30, 88)
(27, 69)
(82, 68)
(56, 76)
(73, 62)
(56, 76)
(56, 76)
(29, 72)
(74, 140)
(31, 63)
(55, 28)
(46, 171)
(23, 28)
(96, 76)
(91, 64)
(63, 19)
(18, 179)
(92, 66)
(37, 30)
(17, 73)
(84, 151)
(56, 76)
(40, 135)
(56, 76)
(20, 72)
(52, 34)
(30, 61)
(43, 20)
(18, 168)
(98, 75)
(40, 106)
(74, 114)
(36, 25)
(62, 17)
(30, 54)
(92, 62)
(33, 25)
(68, 17)
(17, 130)
(64, 58)
(98, 149)
(120, 139)
(56, 76)
(56, 76)
(101, 53)
(25, 68)
(47, 26)
(103, 79)
(131, 148)
(56, 76)
(28, 181)
(167, 183)
(60, 183)
(45, 24)
(71, 66)
(36, 47)
(73, 58)
(56, 76)
(122, 57)
(56, 76)
(49, 45)
(30, 46)
(17, 37)
(17, 23)
(71, 117)
(90, 129)
(24, 76)
(61, 145)
(17, 55)
(44, 66)
(17, 162)
(89, 158)
(24, 17)
(20, 85)
(64, 161)
(18, 109)
(166, 81)
(30, 74)
(97, 76)
(27, 17)
(65, 59)
(21, 28)
(89, 64)
(56, 19)
(56, 76)
(66, 58)
(55, 106)
(72, 65)
(85, 177)
(18, 179)
(64, 63)
(25, 85)
(99, 61)
(56, 76)
(67, 60)
(56, 76)
(56, 76)
(25, 22)
(53, 47)
(90, 63)
(104, 77)
(77, 59)
(19, 35)
(17, 126)
(42, 28)
(17, 27)
(29, 21)
(48, 183)
(24, 55)
(65, 59)
(17, 147)
(28, 101)
(77, 66)
(19, 20)
(47, 19)
(113, 40)
(110, 134)
(45, 66)
(56, 76)
(17, 69)
(56, 76)
(103, 78)
(99, 59)
(34, 41)
(41, 54)
(68, 63)
(94, 70)
(42, 19)
(24, 53)
(49, 50)
(53, 37)
(56, 76)
(58, 29)
(56, 76)
(56, 76)
(72, 66)
(38, 131)
(26, 18)
(18, 80)
(86, 68)
(18, 36)
(56, 76)
(26, 52)
(53, 17)
(17, 48)
(123, 51)
(23, 17)
(69, 65)
(65, 59)
(26, 49)
(47, 34)
(35, 136)
(17, 30)
(30, 84)
(56, 76)
(56, 17)
(52, 147)
(33, 25)
(24, 17)
(56, 76)
(56, 76)
(21, 43)
(33, 44)
(50, 42)
(120, 47)
(31, 65)
(30, 27)
(69, 65)
(32, 133)
(56, 76)
(51, 50)
(71, 64)
(47, 19)
(105, 80)
(18, 96)
(22, 61)
(18, 20)
(22, 68)
(56, 76)
(53, 30)
(63, 58)
(50, 41)
(56, 76)
(18, 52)
(64, 58)
(26, 17)
(63, 24)
(18, 80)
(98, 70)
(69, 62)
(56, 76)
(44, 19)
(18, 69)
(23, 57)
(29, 77)
(37, 35)
(23, 37)
(32, 62)
(67, 60)
(73, 66)
(30, 65)
(48, 27)
(72, 65)
(30, 32)
(57, 174)
(38, 41)
(90, 69)
(68, 61)
(90, 68)
(38, 46)
(55, 68)
(44, 102)
(56, 76)
(56, 76)
(30, 45)
(34, 22)
(56, 76)
(22, 56)
(19, 53)
(29, 71)
(60, 18)
(37, 171)
(70, 58)
(50, 49)
(71, 64)
(42, 40)
(43, 62)
(88, 65)
(56, 76)
(18, 90)
(91, 68)
(56, 76)
(62, 60)
(56, 76)
(39, 30)
(66, 19)
(36, 179)
(37, 18)
(26, 129)
(56, 76)
(99, 72)
(47, 19)
(56, 76)
(56, 76)
(63, 58)
(73, 66)
(99, 71)
(64, 59)
(58, 68)
(21, 28)
(56, 76)
(63, 17)
(34, 49)
(56, 76)
(55, 20)
(56, 76)
(102, 132)
(51, 147)
(68, 61)
(23, 39)
(27, 67)
(19, 77)
(56, 76)
(92, 67)
(54, 28)
(64, 22)
(18, 92)
(56, 76)
(69, 61)
(17, 79)
(90, 68)
(101, 76)
(90, 68)
(50, 64)
(36, 51)
(19, 18)
(92, 65)
(20, 54)
(46, 57)
(55, 27)
(56, 76)
(28, 63)
(59, 62)
(20, 33)
(36, 47)
(20, 31)
(17, 35)
(56, 76)
(17, 35)
(23, 22)
(56, 76)
(135, 145)
(133, 35)
(21, 41)
(57, 70)
(79, 68)
(23, 88)
(167, 183)
(67, 173)
(27, 25)
(51, 50)
(26, 69)
(51, 126)
(30, 141)
(40, 180)
(46, 167)
(56, 76)
(24, 34)
(27, 51)
(44, 127)
(22, 78)
(59, 158)
(120, 133)
(17, 54)
(56, 76)
(51, 166)
(36, 46)
(32, 20)
(52, 24)
(58, 65)
(19, 146)
(222, 179)
(19, 70)
(169, 158)
(29, 68)
(21, 22)
(116, 43)
(73, 115)
(17, 40)
(38, 108)
(27, 65)
(22, 100)
(39, 57)
(28, 107)
(73, 56)
(69, 62)
(161, 38)
(95, 68)
(30, 71)
(78, 67)
(26, 26)
(50, 69)
(27, 166)
(34, 40)
(35, 106)
(56, 76)
(69, 62)
(96, 76)
(45, 38)
(42, 60)
(65, 20)
(21, 27)
(35, 21)
(84, 66)
(69, 17)
(40, 64)
(51, 64)
(25, 164)
(66, 59)
(56, 76)
(92, 68)
(62, 63)
(18, 85)
(22, 36)
(19, 39)
(56, 76)
(56, 76)
(71, 64)
(25, 67)
(33, 64)
(64, 21)
(56, 76)
(21, 111)
(189, 182)
(61, 19)
(66, 59)
(76, 119)
(17, 176)
(56, 76)
(33, 55)
(98, 70)
(58, 28)
(70, 63)
(73, 66)
(56, 76)
(56, 76)
(47, 17)
(22, 22)
(144, 57)
(64, 58)
(17, 24)
(68, 61)
(60, 124)
(69, 62)
(18, 61)
(171, 23)
(89, 70)
(23, 38)
(66, 59)
(69, 52)
(96, 63)
(24, 54)
(71, 64)
(56, 76)
(68, 61)
(42, 67)
(28, 170)
(17, 71)
(91, 64)
(20, 36)
(24, 54)
(32, 73)
(56, 76)
(53, 62)
(29, 66)
(56, 76)
(60, 65)
(18, 39)
(46, 59)
(31, 29)
(41, 49)
(28, 25)
(20, 65)
(56, 76)
(59, 20)
(28, 70)
(64, 18)
(23, 56)
(56, 76)
(56, 76)
(41, 46)
(22, 75)
(50, 49)
(135, 21)
(91, 66)
(44, 21)
(56, 76)
(35, 22)
(47, 69)
(102, 78)
(53, 57)
(56, 76)
(69, 61)
(56, 76)
(56, 76)
(19, 76)
(20, 28)
(88, 68)
(88, 65)
(56, 76)
(32, 80)
(56, 76)
(73, 63)
(154, 32)
(91, 64)
(56, 76)
(33, 58)
(38, 52)
(56, 76)
(31, 131)
(56, 76)
(23, 18)
(17, 32)
(30, 48)
(20, 85)
(19, 30)
(56, 76)
(89, 67)
(56, 76)
(98, 67)
(56, 76)
(54, 68)
(56, 76)
(60, 18)
(175, 180)
(47, 19)
(56, 76)
(46, 45)
(26, 52)
(28, 23)
(27, 32)
(26, 51)
(26, 66)
(56, 76)
(36, 21)
(25, 26)
(52, 33)
(128, 26)
(38, 35)
(22, 172)
(23, 50)
(42, 39)
(49, 140)
(101, 141)
(23, 86)
(47, 26)
(24, 55)
(56, 76)
(56, 76)
(33, 176)
(29, 24)
(61, 21)
(24, 21)
(72, 65)
(18, 183)
(90, 69)
(44, 40)
(65, 59)
(90, 67)
(56, 76)
(17, 182)
(64, 58)
(45, 32)
(21, 124)
(44, 21)
(17, 32)
(53, 183)
(72, 65)
(54, 24)
(98, 63)
(56, 76)
(25, 26)
(89, 73)
(63, 58)
(56, 76)
(67, 17)
(85, 71)
(53, 70)
(56, 76)
(56, 76)
(50, 68)
(56, 76)
(50, 23)
(18, 90)
(18, 42)
(20, 59)
(56, 76)
(118, 141)
(17, 34)
(56, 76)
(41, 162)
(153, 177)
(30, 76)
(51, 68)
(56, 76)
(21, 80)
(79, 68)
(18, 127)
(24, 43)
(107, 183)
(53, 55)
(18, 21)
(85, 66)
(17, 32)
(84, 180)
(62, 22)
(111, 142)
(47, 60)
(21, 42)
(50, 61)
(151, 35)
(56, 76)
(19, 64)
(30, 46)
(20, 127)
(31, 165)
(98, 57)
(91, 165)
(19, 85)
(71, 66)
(145, 142)
(56, 76)
(79, 120)
(35, 45)
(22, 53)
(73, 66)
(77, 121)
(56, 76)
(30, 169)
(93, 64)
(39, 22)
(40, 101)
(56, 24)
(93, 72)
(28, 68)
(20, 62)
(56, 76)
(40, 140)
(56, 76)
(40, 53)
(68, 60)
(17, 102)
(22, 56)
(85, 171)
(41, 19)
(20, 31)
(59, 22)
(23, 68)
(25, 17)
(37, 109)
(56, 76)
(54, 18)
(56, 76)
(20, 53)
(56, 76)
(149, 19)
(30, 18)
(66, 156)
(80, 61)
(17, 42)
(74, 59)
(50, 104)
(56, 76)
(56, 76)
(112, 136)
(66, 59)
(56, 76)
(92, 69)
(28, 49)
(60, 107)
(56, 76)
(35, 49)
(87, 72)
(56, 76)
(56, 76)
(64, 18)
(54, 183)
(47, 106)
(30, 67)
(56, 76)
(18, 50)
(24, 110)
(103, 77)
(17, 118)
(56, 76)
(40, 162)
(44, 53)
(52, 45)
(33, 98)
(56, 76)
(21, 17)
(70, 63)
(71, 64)
(25, 56)
(56, 76)
(17, 58)
(26, 53)
(52, 63)
(56, 76)
(49, 176)
(102, 60)
(17, 49)
(71, 64)
(25, 24)
(39, 20)
(41, 19)
(72, 66)
(45, 178)
(17, 50)
(47, 59)
(17, 61)
(24, 47)
(33, 21)
(85, 176)
(72, 66)
(55, 67)
(19, 60)
(18, 54)
(56, 76)
(119, 42)
(56, 76)
(55, 68)
(72, 160)
(31, 65)
(21, 54)
(56, 76)
(25, 58)
(56, 76)
(66, 134)
(35, 19)
(47, 37)
(100, 64)
(71, 61)
(28, 81)
(56, 76)
(17, 54)
(56, 76)
(94, 62)
(17, 45)
(52, 65)
(20, 41)
(17, 94)
(47, 58)
(56, 76)
(23, 28)
(27, 28)
(187, 160)
(39, 38)
(139, 182)
(51, 34)
(44, 19)
(47, 17)
(112, 49)
(54, 20)
(45, 109)
(25, 78)
(52, 41)
(56, 76)
(56, 76)
(27, 51)
(56, 76)
(56, 76)
(56, 76)
(111, 176)
(102, 69)
(56, 76)
(91, 70)
(56, 76)
(28, 50)
(92, 71)
(56, 76)
(72, 65)
(72, 65)
(19, 69)
(32, 28)
(44, 45)
(48, 69)
(69, 63)
(28, 50)
(36, 20)
(31, 115)
(32, 23)
(35, 26)
(56, 76)
(64, 20)
(56, 76)
(67, 60)
(52, 31)
(37, 38)
(56, 76)
(56, 76)
(33, 24)
(62, 135)
(43, 179)
(56, 76)
(23, 176)
(40, 19)
(101, 71)
(22, 67)
(38, 54)
(87, 70)
(29, 20)
(66, 60)
(112, 135)
(70, 63)
(56, 76)
(43, 101)
(18, 108)
(26, 52)
(35, 55)
(39, 55)
(68, 19)
(35, 97)
(56, 76)
(29, 81)
(23, 58)
(143, 145)
(20, 60)
(33, 179)
(71, 66)
(23, 74)
(63, 58)
(56, 76)
(22, 20)
(134, 22)
(54, 72)
(56, 76)
(56, 76)
(56, 76)
(30, 89)
(56, 76)
(56, 76)
(17, 66)
(56, 76)
(56, 76)
(19, 21)
(22, 53)
(18, 84)
(56, 76)
(42, 17)
(62, 20)
(122, 138)
(128, 33)
(56, 76)
(56, 76)
(84, 179)
(23, 18)
(64, 59)
(29, 18)
(18, 127)
(68, 17)
(111, 48)
(76, 64)
(122, 136)
(27, 176)
(33, 27)
(36, 111)
(23, 177)
(31, 70)
(30, 38)
(23, 132)
(55, 149)
(24, 121)
(26, 20)
(70, 17)
(17, 90)
(30, 49)
(17, 97)
(47, 50)
(31, 28)
(50, 161)
(56, 76)
(36, 59)
(19, 56)
(58, 20)
(31, 36)
(57, 67)
(24, 81)
(17, 28)
(71, 66)
(47, 119)
(46, 101)
(25, 40)
(27, 85)
(36, 28)
(23, 30)
(33, 84)
(65, 62)
(54, 32)
(30, 51)
