(82, 116)
(66, 19)
(31, 61)
(19, 17)
(56, 76)
(62, 60)
(41, 27)
(56, 76)
(91, 63)
(37, 63)
(41, 62)
(29, 19)
(50, 17)
(56, 76)
(22, 130)
(102, 78)
(27, 50)
(63, 58)
(137, 25)
(29, 53)
(27, 22)
(26, 22)
(72, 66)
(17, 78)
(56, 76)
(28, 145)
(35, 64)
(17, 119)
(50, 53)
(18, 110)
(17, 102)
(58, 19)
(50, 54)
(29, 84)
(51, 38)
(37, 21)
(37, 61)
(77, 67)
(17, 43)
(66, 56)
(56, 76)
(69, 62)
(103, 74)
(66, 59)
(42, 22)
(35, 122)
(18, 74)
(56, 76)
(56, 76)
(78, 146)
(56, 76)
(26, 90)
(100, 78)
(89, 68)
(19, 36)
(97, 67)
(56, 76)
(24, 26)
(27, 97)
(56, 76)
(50, 28)
(18, 46)
(97, 76)
(29, 77)
(149, 157)
(17, 58)
(21, 31)
(52, 62)
(47, 56)
(80, 64)
(56, 76)
(56, 76)
(86, 72)
(142, 19)
(25, 71)
(92, 149)
(56, 76)
(56, 76)
(47, 40)
(56, 76)
(26, 23)
(56, 76)
(56, 76)
(56, 76)
(28, 178)
(92, 63)
(100, 158)
(72, 61)
(40, 25)
(56, 76)
(56, 76)
(32, 43)
(57, 22)
(71, 56)
(56, 76)
(56, 76)
(24, 55)
(26, 25)
(32, 35)
(17, 92)
(32, 25)
(98, 68)
(65, 17)
(20, 60)
(17, 115)
(17, 66)
(51, 57)
(73, 66)
(99, 77)
(25, 53)
(25, 67)
(91, 65)
(67, 54)
(52, 17)
(17, 54)
(73, 64)
(17, 85)
(56, 76)
(62, 19)
(56, 76)
(62, 62)
(18, 32)
(20, 49)
(122, 50)
(56, 76)
(36, 173)
(17, 33)
(63, 18)
(63, 18)
(35, 28)
(46, 35)
(56, 76)
(51, 34)
(53, 33)
(58, 141)
(71, 64)
(17, 80)
(104, 79)
(91, 66)
(22, 58)
(46, 50)
(56, 76)
(33, 182)
(92, 147)
(82, 66)
(70, 63)
(66, 63)
(101, 74)
(56, 76)
(56, 76)
(55, 30)
(30, 35)
(102, 57)
(25, 19)
(38, 34)
(67, 20)
(35, 144)
(56, 76)
(29, 71)
(42, 157)
(89, 65)
(25, 46)
(43, 172)
(56, 76)
(56, 76)
(54, 69)
(44, 32)
(56, 76)
(19, 85)
(101, 78)
(113, 41)
(115, 133)
(56, 76)
(33, 25)
(39, 173)
(33, 59)
(31, 92)
(57, 109)
(21, 171)
(29, 79)
(63, 58)
(36, 64)
(94, 65)
(56, 76)
(52, 60)
(38, 59)
(31, 55)
(20, 47)
(23, 33)
(34, 129)
(24, 145)
(18, 47)
(29, 54)
(52, 18)
(45, 19)
